CustomerID,Recency,Frequency,Monetary,Quantity,AvgBasket,Country,Cluster,SegmentName
15237,121,1,83.6,88,11.942857142857141,United Kingdom,3,Mới hoặc giá trị thấp
15238,61,3,1071.99,692,21.4398,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15240,7,3,1045.38,755,24.890000000000004,United Kingdom,0,Trung thành tiềm năng
15241,96,5,1119.71,1306,15.77056338028169,United Kingdom,1,VIP / Giá trị cao
15244,215,2,631.57,405,18.57558823529412,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15245,219,1,486.24,408,30.39,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15247,94,1,356.0,160,59.333333333333336,United Kingdom,3,Mới hoặc giá trị thấp
15249,3,7,3636.29,1986,19.762445652173913,United Kingdom,1,VIP / Giá trị cao
15251,4,4,6339.32,3910,96.05030303030303,United Kingdom,1,VIP / Giá trị cao
15252,96,2,740.78,522,16.83590909090909,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15253,2,2,466.75,389,17.951923076923077,United Kingdom,0,Trung thành tiềm năng
15254,247,1,300.36,275,16.686666666666667,United Kingdom,3,Mới hoặc giá trị thấp
15255,245,1,890.85,489,18.95425531914894,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15257,342,1,317.15,46,45.30714285714286,United Kingdom,3,Mới hoặc giá trị thấp
15258,189,1,315.66,78,19.72875,United Kingdom,3,Mới hoặc giá trị thấp
15260,188,3,808.38,402,24.496363636363636,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15264,184,1,393.74,265,17.11913043478261,United Kingdom,3,Mới hoặc giá trị thấp
15265,34,1,793.88,372,19.847,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15266,224,1,119.3,18,19.883333333333333,United Kingdom,3,Mới hoặc giá trị thấp
15267,1,3,1527.76,800,190.97,United Kingdom,0,Trung thành tiềm năng
15270,39,3,1013.5,412,50.675,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15271,5,8,1328.66,681,13.557755102040817,United Kingdom,1,VIP / Giá trị cao
15274,213,1,332.58000000000004,242,15.117272727272729,United Kingdom,3,Mới hoặc giá trị thấp
15275,303,1,615.14,498,15.003414634146342,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15276,245,1,135.31,64,2.602115384615385,United Kingdom,3,Mới hoặc giá trị thấp
15281,1,3,1025.19,633,16.01859375,United Kingdom,0,Trung thành tiềm năng
15288,157,2,548.01,214,15.2225,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15289,61,2,617.25,573,21.28448275862069,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15290,122,7,3202.81,2161,41.06166666666667,United Kingdom,1,VIP / Giá trị cao
15291,5,10,3157.42,1357,46.432647058823534,United Kingdom,1,VIP / Giá trị cao
15296,36,2,878.26,460,17.5652,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15297,61,2,380.26,172,16.53304347826087,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15298,124,5,2145.34,1909,18.49431034482759,United Kingdom,1,VIP / Giá trị cao
15299,276,5,3307.01,2467,661.402,United Kingdom,1,VIP / Giá trị cao
15300,184,1,496.44,292,17.73,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15301,219,3,1345.28,810,20.078805970149254,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15304,62,4,391.5,58,30.115384615384617,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15306,124,2,829.73,532,20.237317073170733,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15307,216,1,205.3,37,17.108333333333334,United Kingdom,3,Mới hoặc giá trị thấp
15308,69,1,310.47,175,16.340526315789475,United Kingdom,3,Mới hoặc giá trị thấp
15311,1,41,32300.0,20765,28.160418482999127,United Kingdom,1,VIP / Giá trị cao
15312,128,1,318.15999999999997,163,24.47384615384615,United Kingdom,3,Mới hoặc giá trị thấp
15315,184,1,336.96,600,16.045714285714286,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15318,182,1,312.62,642,9.473333333333333,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15319,342,1,204.5,175,12.78125,United Kingdom,3,Mới hoặc giá trị thấp
15326,71,1,311.71,386,10.748620689655171,United Kingdom,3,Mới hoặc giá trị thấp
15330,62,2,714.96,1312,54.99692307692308,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15332,486,4,1661.06,652,47.45885714285714,Lithuania,2,Ngủ quên / cần kích hoạt lại
15334,187,1,127.53,114,3.446756756756757,United Kingdom,3,Mới hoặc giá trị thấp
15339,245,1,316.17,257,7.026000000000001,United Kingdom,3,Mới hoặc giá trị thấp
15342,306,1,406.09,283,16.920416666666664,United Kingdom,3,Mới hoặc giá trị thấp
15344,90,2,255.25,25,28.36111111111111,United Kingdom,3,Mới hoặc giá trị thấp
15346,40,1,252.42000000000002,144,14.848235294117648,United Kingdom,3,Mới hoặc giá trị thấp
15347,486,1,201.60000000000002,130,40.32000000000001,United Kingdom,3,Mới hoặc giá trị thấp
15349,219,2,473.81,327,6.580694444444444,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15350,698,1,115.65,51,23.130000000000003,United Kingdom,3,Mới hoặc giá trị thấp
15351,31,4,772.44,297,8.217446808510639,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15353,517,1,311.65,131,25.97083333333333,United Kingdom,3,Mới hoặc giá trị thấp
15355,61,1,150.8,24,25.133333333333336,United Kingdom,3,Mới hoặc giá trị thấp
15356,122,5,1252.49,793,4.970198412698413,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15358,2,11,5004.54,4456,15.165272727272727,United Kingdom,1,VIP / Giá trị cao
15363,667,1,326.0,144,20.375,United Kingdom,3,Mới hoặc giá trị thấp
15364,216,1,581.39,409,22.361153846153847,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15365,246,1,752.6700000000001,319,21.504857142857144,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15367,99,2,1416.18,750,21.787384615384617,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15370,31,2,217.2,84,24.133333333333333,United Kingdom,3,Mới hoặc giá trị thấp
15373,333,2,679.83,105,28.32625,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15374,278,1,168.0,126,56.0,United Kingdom,3,Mới hoặc giá trị thấp
15376,340,1,654.17,375,11.087627118644066,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15379,99,3,1341.3700000000001,1048,16.358170731707318,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15380,333,2,615.4000000000001,132,87.91428571428573,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15381,67,1,314.55,9,314.55,United Kingdom,3,Mới hoặc giá trị thấp
15382,127,2,539.1,454,17.39032258064516,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15386,188,1,394.14,446,12.714193548387096,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15392,2,3,1196.55,875,18.408461538461538,United Kingdom,0,Trung thành tiềm năng
15393,283,1,124.10000000000001,94,15.512500000000001,United Kingdom,3,Mới hoặc giá trị thấp
15399,121,1,266.64,188,14.813333333333333,United Kingdom,3,Mới hoặc giá trị thấp
15400,124,4,649.0,358,59.0,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15405,280,1,349.1,193,43.6375,United Kingdom,3,Mới hoặc giá trị thấp
15406,39,2,510.71000000000004,254,9.636037735849058,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15407,96,4,1056.44,558,6.90483660130719,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15410,306,2,727.48,258,25.08551724137931,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15411,66,2,382.21,155,17.373181818181816,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15414,37,2,421.5,250,20.071428571428573,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15416,156,3,3085.13,1568,20.033311688311688,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15421,1,4,950.36,500,17.93132075471698,United Kingdom,0,Trung thành tiềm năng
15423,334,1,43.5,101,21.75,United Kingdom,3,Mới hoặc giá trị thấp
15426,183,3,749.67,342,4.571158536585366,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15427,183,2,1112.11,711,5.032171945701357,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15433,67,1,160.66,118,14.605454545454545,United Kingdom,3,Mới hoặc giá trị thấp
15434,122,2,454.20000000000005,168,19.747826086956525,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15442,221,1,594.0,120,297.0,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15443,121,1,379.51,181,6.900181818181818,United Kingdom,3,Mới hoặc giá trị thấp
15449,158,1,301.78,268,17.75176470588235,United Kingdom,3,Mới hoặc giá trị thấp
15450,91,1,429.84,376,14.328,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15452,61,1,125.4,60,20.900000000000002,United Kingdom,3,Mới hoặc giá trị thấp
15453,121,4,910.59,531,5.087094972067039,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15454,364,1,179.1,86,7.164,United Kingdom,3,Mới hoặc giá trị thấp
15456,342,2,204.0,226,6.0,United Kingdom,3,Mới hoặc giá trị thấp
15462,185,2,169.8,124,18.866666666666667,United Kingdom,3,Mới hoặc giá trị thấp
15463,61,1,126.14,106,18.02,United Kingdom,3,Mới hoặc giá trị thấp
15464,224,1,1048.85,350,6.680573248407643,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15465,5,7,2168.66,416,63.78411764705882,United Kingdom,1,VIP / Giá trị cao
15467,65,1,288.42,181,9.614,United Kingdom,3,Mới hoặc giá trị thấp
15469,33,1,304.3,128,19.01875,United Kingdom,3,Mới hoặc giá trị thấp
15471,152,1,469.48,266,6.097142857142857,United Kingdom,3,Mới hoặc giá trị thấp
15473,1,6,1363.2,512,151.46666666666667,United Kingdom,1,VIP / Giá trị cao
15482,274,2,2629.3999999999996,994,175.29333333333332,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15483,338,3,118.96,150,3.4988235294117644,United Kingdom,3,Mới hoặc giá trị thấp
15484,121,1,674.25,740,24.97222222222222,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15485,91,3,2575.0,1306,29.941860465116278,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15488,124,1,91.32000000000001,73,45.660000000000004,United Kingdom,3,Mới hoặc giá trị thấp
15489,6,1,348.26,220,15.141739130434782,United Kingdom,0,Trung thành tiềm năng
15491,216,2,921.6300000000001,532,26.332285714285717,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15492,30,1,171.72,156,24.53142857142857,United Kingdom,3,Mới hoặc giá trị thấp
15493,153,3,1095.54,304,6.847125,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15494,64,1,1127.38,1077,12.811136363636365,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15498,6,12,6030.88,2795,29.134685990338166,United Kingdom,1,VIP / Giá trị cao
15500,333,1,266.26,120,16.64125,United Kingdom,3,Mới hoặc giá trị thấp
15502,32,10,9736.98,3879,51.247263157894736,United Kingdom,1,VIP / Giá trị cao
15503,364,1,147.09,74,2.1012857142857144,United Kingdom,3,Mới hoặc giá trị thấp
15505,157,2,1446.18,740,43.82363636363637,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15508,250,4,481.8,175,8.922222222222222,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15511,334,1,229.8,94,4.4192307692307695,United Kingdom,3,Mới hoặc giá trị thấp
15512,157,1,19.799999999999997,12,19.799999999999997,United Kingdom,3,Mới hoặc giá trị thấp
15513,6,10,7650.21,2369,55.84094890510949,United Kingdom,1,VIP / Giá trị cao
15514,183,6,2455.31,1233,21.166465517241377,United Kingdom,1,VIP / Giá trị cao
15518,40,6,1698.61,1113,8.846927083333332,United Kingdom,1,VIP / Giá trị cao
15520,121,1,343.5,314,19.083333333333332,United Kingdom,3,Mới hoặc giá trị thấp
15521,36,5,1401.8899999999999,572,13.744019607843136,United Kingdom,1,VIP / Giá trị cao
15522,153,1,138.94,257,9.262666666666666,United Kingdom,3,Mới hoặc giá trị thấp
15525,152,2,628.62,252,4.555217391304348,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15526,183,2,148.44,24,37.11,United Kingdom,3,Mới hoặc giá trị thấp
15527,32,4,1485.64,635,17.478117647058824,United Kingdom,1,VIP / Giá trị cao
15529,99,5,1330.8,964,8.585806451612903,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15530,160,1,553.13,324,10.243148148148148,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15531,90,2,2007.44,1105,8.804561403508773,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15533,32,1,449.65999999999997,150,13.626060606060605,United Kingdom,3,Mới hoặc giá trị thấp
15539,302,1,538.46,410,13.133170731707319,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15544,3,6,2535.27,1985,13.778641304347826,United Kingdom,1,VIP / Giá trị cao
15545,638,1,135.32999999999998,75,4.365483870967742,United Kingdom,3,Mới hoặc giá trị thấp
15547,32,5,2498.7599999999998,2397,8.274039735099336,United Kingdom,1,VIP / Giá trị cao
15549,218,1,689.58,262,16.036744186046512,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15550,39,2,280.25,139,11.677083333333334,United Kingdom,3,Mới hoặc giá trị thấp
15551,275,1,436.06,218,15.036551724137931,United Kingdom,3,Mới hoặc giá trị thấp
15552,189,1,90.12,60,5.301176470588236,United Kingdom,3,Mới hoặc giá trị thấp
15553,62,1,437.23,451,7.807678571428572,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15554,161,1,217.2,74,15.514285714285714,United Kingdom,3,Mới hoặc giá trị thấp
15555,1,8,2536.88,2125,6.422481012658228,United Kingdom,1,VIP / Giá trị cao
15557,30,1,473.65000000000003,219,23.6825,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15561,128,1,265.75,51,37.964285714285715,United Kingdom,3,Mới hoặc giá trị thấp
15568,152,1,335.77,180,19.751176470588234,United Kingdom,3,Mới hoặc giá trị thấp
15569,40,1,288.5,182,41.214285714285715,United Kingdom,3,Mới hoặc giá trị thấp
15570,70,5,1978.96,1104,12.446289308176102,United Kingdom,1,VIP / Giá trị cao
15571,183,1,196.43,102,6.336451612903226,United Kingdom,3,Mới hoặc giá trị thấp
15572,191,4,1071.02,516,10.500196078431372,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15573,122,1,196.75,143,4.098958333333333,United Kingdom,3,Mới hoặc giá trị thấp
15574,667,1,375.65,176,3.1045454545454545,United Kingdom,3,Mới hoặc giá trị thấp
15576,303,1,940.6700000000001,404,20.90377777777778,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15577,34,3,258.88,89,6.637948717948718,United Kingdom,3,Mới hoặc giá trị thấp
15579,304,1,149.0,64,5.96,United Kingdom,3,Mới hoặc giá trị thấp
15581,33,6,3390.01,166,55.57393442622951,United Kingdom,1,VIP / Giá trị cao
15582,281,1,303.61,255,13.800454545454546,United Kingdom,3,Mới hoặc giá trị thấp
15587,32,1,344.88,120,172.44,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15589,312,1,184.95,125,15.4125,United Kingdom,3,Mới hoặc giá trị thấp
15594,91,2,702.86,372,18.496315789473684,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15596,97,3,1014.54,426,18.787777777777777,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15597,244,1,324.57,279,14.753181818181817,United Kingdom,3,Mới hoặc giá trị thấp
15601,32,5,2417.3,1544,16.223489932885908,United Kingdom,1,VIP / Giá trị cao
15602,30,4,458.43,445,28.651875,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15605,32,4,1015.48,376,16.924666666666667,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15606,3,4,1384.68,428,40.72588235294118,United Kingdom,0,Trung thành tiềm năng
15607,163,1,104.76,202,8.05846153846154,United Kingdom,3,Mới hoặc giá trị thấp
15608,30,4,1093.68,714,18.228,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15609,127,1,298.48,148,18.655,United Kingdom,3,Mới hoặc giá trị thấp
15611,101,3,304.6,40,33.84444444444445,United Kingdom,3,Mới hoặc giá trị thấp
15612,92,2,195.15,52,32.525,United Kingdom,3,Mới hoặc giá trị thấp
15615,36,9,4307.32,2526,21.97612244897959,United Kingdom,1,VIP / Giá trị cao
15618,124,3,554.02,354,16.78848484848485,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15620,281,1,450.52,205,15.535172413793102,United Kingdom,3,Mới hoặc giá trị thấp
15621,213,2,248.07,133,27.563333333333333,United Kingdom,3,Mới hoặc giá trị thấp
15622,311,1,576.0,222,19.862068965517242,United Kingdom,3,Mới hoặc giá trị thấp
15625,337,1,301.14,250,37.6425,United Kingdom,3,Mới hoặc giá trị thấp
15628,66,6,1872.98,1267,18.362549019607844,United Kingdom,1,VIP / Giá trị cao
15632,64,4,1745.52,1316,17.4552,United Kingdom,1,VIP / Giá trị cao
15636,32,2,724.76,284,28.9904,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15640,40,7,5619.63,3096,26.25995327102804,United Kingdom,1,VIP / Giá trị cao
15641,311,1,453.79,309,14.638387096774194,United Kingdom,3,Mới hoặc giá trị thấp
15643,311,3,664.0,246,20.12121212121212,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15646,160,3,447.64000000000004,394,12.789714285714288,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15649,163,2,816.0,192,408.0,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15651,275,2,418.98,241,26.18625,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15652,93,1,337.74,208,16.082857142857144,United Kingdom,3,Mới hoặc giá trị thấp
15653,124,1,829.4399999999999,1152,414.71999999999997,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15655,68,1,560.67,324,16.490294117647057,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15656,281,1,63.910000000000004,11,15.977500000000001,United Kingdom,3,Mới hoặc giá trị thấp
15658,284,3,583.9000000000001,125,23.356000000000005,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15660,342,2,364.3,218,19.173684210526318,United Kingdom,3,Mới hoặc giá trị thấp
15661,224,1,116.0,80,116.0,United Kingdom,3,Mới hoặc giá trị thấp
15665,68,1,1476.22,1174,19.17168831168831,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15668,189,1,76.32000000000001,72,76.32000000000001,United Kingdom,3,Mới hoặc giá trị thấp
15671,37,3,1315.72,808,50.604615384615386,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15673,2,3,1911.07,1116,18.73598039215686,United Kingdom,0,Trung thành tiềm năng
15674,67,3,1024.54,428,24.988780487804878,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15675,156,2,225.39,485,14.086875,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15676,244,2,3267.84,2182,16.67265306122449,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15679,66,3,734.66,1080,6.930754716981132,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15680,486,1,478.89,331,15.963,United Kingdom,3,Mới hoặc giá trị thấp
15681,30,4,1183.02,710,25.71782608695652,United Kingdom,1,VIP / Giá trị cao
15687,188,4,1469.42,724,18.36775,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15689,3,1,150.6,28,50.199999999999996,United Kingdom,0,Trung thành tiềm năng
15690,213,1,128.76,204,11.705454545454545,United Kingdom,3,Mới hoặc giá trị thấp
15691,341,1,136.8,72,68.4,United Kingdom,3,Mới hoặc giá trị thấp
15692,30,1,191.04,138,15.92,United Kingdom,3,Mới hoặc giá trị thấp
15694,61,8,4404.57,1175,93.71425531914893,United Kingdom,1,VIP / Giá trị cao
15696,183,3,1262.1000000000001,432,14.50689655172414,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15701,152,2,574.07,415,5.6281372549019615,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15704,128,2,1507.32,662,20.36918918918919,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15706,154,2,181.8,32,60.6,United Kingdom,3,Mới hoặc giá trị thấp
15707,184,2,496.17,394,4.2048305084745765,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15708,101,3,1226.3,484,10.571551724137931,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15709,342,1,133.25,121,22.208333333333332,United Kingdom,3,Mới hoặc giá trị thấp
15712,96,1,158.85,67,17.65,United Kingdom,3,Mới hoặc giá trị thấp
15713,486,1,171.15,59,19.016666666666666,United Kingdom,3,Mới hoặc giá trị thấp
15716,578,1,547.1,435,14.397368421052633,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15719,153,10,3884.94,2057,5.433482517482518,United Kingdom,1,VIP / Giá trị cao
15722,219,3,1244.3600000000001,619,28.280909090909095,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15723,425,1,203.1,87,4.953658536585365,United Kingdom,3,Mới hoặc giá trị thấp
15727,10,2,1339.2,666,17.16923076923077,United Kingdom,0,Trung thành tiềm năng
15729,36,1,85.0,28,17.0,United Kingdom,3,Mới hoặc giá trị thấp
15730,124,2,653.45,375,15.937804878048782,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15732,36,2,294.12,215,21.00857142857143,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15733,311,1,162.3,62,16.23,United Kingdom,3,Mới hoặc giá trị thấp
15737,37,4,729.73,371,16.58477272727273,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15738,96,5,1549.43,1053,26.714310344827588,United Kingdom,1,VIP / Giá trị cao
15739,245,1,449.12,472,56.14,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15743,127,2,460.11,138,9.39,United Kingdom,3,Mới hoặc giá trị thấp
15745,183,1,309.53000000000003,115,18.207647058823532,United Kingdom,3,Mới hoặc giá trị thấp
15747,33,1,306.82,161,11.80076923076923,United Kingdom,3,Mới hoặc giá trị thấp
15749,40,2,22998.4,9014,4599.68,United Kingdom,1,VIP / Giá trị cao
15750,152,5,1273.01,962,10.023700787401575,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15752,155,4,1525.7,1117,6.780888888888889,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15753,131,1,79.2,144,79.2,United Kingdom,3,Mới hoặc giá trị thấp
15754,160,1,91.8,36,15.299999999999999,United Kingdom,3,Mới hoặc giá trị thấp
15755,2,1,330.92,292,15.758095238095239,United Kingdom,0,Trung thành tiềm năng
15756,65,4,532.96,242,2.7758333333333334,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15757,189,2,714.42,491,15.876,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15759,220,1,68.0,8,68.0,United Kingdom,3,Mới hoặc giá trị thấp
15762,215,1,268.44,104,17.896,United Kingdom,3,Mới hoặc giá trị thấp
15763,122,1,564.4300000000001,84,20.158214285714287,United Kingdom,3,Mới hoặc giá trị thấp
15764,1,4,1697.8700000000001,873,18.06244680851064,United Kingdom,0,Trung thành tiềm năng
15766,184,1,315.06,170,28.64181818181818,United Kingdom,3,Mới hoặc giá trị thấp
15769,91,10,21802.68,11420,351.6561290322581,United Kingdom,1,VIP / Giá trị cao
15773,243,1,635.6800000000001,311,63.568000000000005,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15774,304,1,270.8,87,10.832,United Kingdom,3,Mới hoặc giá trị thấp
15775,129,1,104.9,68,14.985714285714286,United Kingdom,3,Mới hoặc giá trị thấp
15777,7,1,293.96,129,20.997142857142855,United Kingdom,0,Trung thành tiềm năng
15780,37,2,298.13,155,17.53705882352941,United Kingdom,3,Mới hoặc giá trị thấp
15781,162,1,83.35,29,16.669999999999998,United Kingdom,3,Mới hoặc giá trị thấp
15782,32,1,1638.3400000000001,644,78.01619047619049,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15785,153,3,998.5699999999999,858,26.27815789473684,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15787,92,1,492.05,286,5.857738095238095,United Kingdom,3,Mới hoặc giá trị thấp
15796,70,4,1318.17,460,17.5756,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15797,97,2,1825.2,728,304.2,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15799,101,2,481.24,539,13.006486486486487,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15800,160,1,244.5,108,17.464285714285715,United Kingdom,3,Mới hoặc giá trị thấp
15801,62,1,869.98,466,17.3996,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15804,90,4,1392.63,1047,14.659263157894738,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15805,122,6,1053.6100000000001,637,21.950208333333336,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15806,130,2,521.88,413,22.690434782608694,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15808,192,3,2506.57,924,15.099819277108434,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15809,70,3,331.26,164,15.057272727272727,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15811,455,1,289.85,95,18.115625,United Kingdom,3,Mới hoặc giá trị thấp
15812,34,2,822.48,289,25.7025,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15814,275,1,456.23999999999995,228,28.514999999999997,United Kingdom,3,Mới hoặc giá trị thấp
15815,36,3,1192.98,1158,66.27666666666667,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15819,130,1,639.64,522,15.600975609756098,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15821,92,1,254.18,94,7.475882352941177,United Kingdom,3,Mới hoặc giá trị thấp
15822,182,1,445.27,215,26.19235294117647,United Kingdom,3,Mới hoặc giá trị thấp
15823,667,1,15.0,1,15.0,United Kingdom,3,Mới hoặc giá trị thấp
15827,96,8,874.96,332,15.908363636363637,United Kingdom,1,VIP / Giá trị cao
15829,336,1,310.7,576,12.427999999999999,United Kingdom,3,Mới hoặc giá trị thấp
15830,303,1,576.0,415,14.76923076923077,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15831,1,2,491.82,797,9.643529411764705,United Kingdom,0,Trung thành tiềm năng
15834,160,2,1281.37,410,7.719096385542168,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15837,184,1,391.98,189,16.3325,United Kingdom,3,Mới hoặc giá trị thấp
15838,64,9,23307.78,12994,217.8297196261682,United Kingdom,1,VIP / Giá trị cao
15839,183,1,258.13,135,19.856153846153845,United Kingdom,3,Mới hoặc giá trị thấp
15840,1,1,113.82,140,11.382,United Kingdom,0,Trung thành tiềm năng
15841,220,2,613.26,366,25.5525,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15843,100,1,118.95000000000002,27,14.868750000000002,United Kingdom,3,Mới hoặc giá trị thấp
15845,193,2,643.84,376,22.20137931034483,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15847,334,1,208.59,101,16.045384615384616,United Kingdom,3,Mới hoặc giá trị thấp
15852,188,1,57.5,10,57.5,United Kingdom,3,Mới hoặc giá trị thấp
15854,213,3,437.71,180,9.947954545454545,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15855,96,1,132.18,68,6.609,United Kingdom,3,Mới hoặc giá trị thấp
15856,34,14,9479.69,5973,32.134542372881356,United Kingdom,1,VIP / Giá trị cao
15858,31,2,661.65,369,9.73014705882353,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15860,156,4,622.16,304,6.618723404255319,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15862,333,2,527.38,210,4.751171171171171,United Kingdom,3,Mới hoặc giá trị thấp
15864,245,2,1064.14,554,106.41400000000002,United Kingdom,2,Ngủ quên / cần kích hoạt lại
15865,2,2,603.85,312,19.479032258064517,United Kingdom,0,Trung thành tiềm năng
